"date","oil_no","price","order_cnt","amount","pay_amount","discountAmount","refuelLiters"
"2023-03-02","62050661",2.30,21,1451.20,1451.20,0.00,631.01
"2023-03-02","90325752",49.50,8,5208.00,5208.00,0.00,105.48
"2023-03-03","60000288",1.00,214,172175.87,172175.87,0.00,172175.87
"2023-03-03","60000292",2.30,4216,210633.37,210633.37,0.00,91454.96
"2023-03-03","60000304",7.76,2293,491463.44,491463.44,0.00,63340.37
"2023-03-03","60000305",7.75,631220,144375662.25,144375761.87,263.74,18606197.15
"2023-03-03","60000312",8.25,123,40924.94,40924.94,0.00,4960.95
"2023-03-03","60000313",8.24,328181,107556304.53,107556537.63,1224.18,13034258.34
"2023-03-03","60000317",9.22,14918,6027250.60,6027259.60,9.00,652724.19
"2023-03-03","60000359",7.40,127946,83225611.55,83225611.55,0.00,11239028.06
"2023-03-03","60000361",7.86,12,4701.93,4701.93,0.00,598.21
"2023-03-03","60033428",7.33,9930,10105874.98,10105874.98,0.00,1380345.98
"2023-03-03","60078231",7.41,1,190.00,190.00,0.00,25.65
"2023-03-03","60170825",6.29,3397,245557.49,245557.49,0.00,39875.99
"2023-03-03","60199053",7.12,1327,1330547.85,1330547.85,0.00,196611.99
"2023-03-03","62050661",2.30,17,853.82,853.82,0.00,371.30
"2023-03-03","90325752",50.66,9,5443.44,5443.44,0.00,108.50
"2023-03-04","60000288",1.00,177,124536.40,124536.40,0.00,124536.40
"2023-03-04","60000292",2.29,3872,194812.79,194812.79,0.00,85314.09
"2023-03-04","60000304",7.76,2266,481058.31,481058.31,0.00,61999.73
"2023-03-04","60000305",7.75,635405,144213100.45,144213231.67,292.97,18587561.84
"2023-03-04","60000312",8.25,119,38193.30,38193.30,0.00,4629.88
"2023-03-04","60000313",8.24,321613,103753909.95,103754074.77,1059.62,12573587.77
"2023-03-04","60000317",9.22,13170,5311632.43,5311644.26,11.83,575271.78
"2023-03-04","60000359",7.40,116017,76724254.75,76724254.75,0.00,10361058.99
"2023-03-04","60000361",7.86,5,1401.53,1401.53,0.00,178.31
"2023-03-04","60033428",7.32,9248,9657040.68,9657040.68,0.00,1319770.32
"2023-03-04","60170825",6.29,3494,250330.60,250330.60,0.00,40616.91
"2023-03-04","60199053",7.16,1244,1282329.03,1282329.03,0.00,188679.95
"2023-03-04","62050661",2.30,13,703.98,703.98,0.00,306.11
"2023-03-04","90325752",49.71,7,3883.80,3883.80,0.00,78.71
"2023-03-05","60000288",1.00,108,32848.84,32848.84,0.00,32848.84
"2023-03-05","60000292",2.30,3411,174423.32,174423.32,0.00,75573.91
"2023-03-05","60000304",7.75,2319,495319.89,495319.89,0.00,63752.65
"2023-03-05","60000305",7.75,635908,142288523.00,142288662.45,364.78,18332918.20
"2023-03-05","60000312",8.18,126,40087.35,40087.35,0.00,4811.07
"2023-03-05","60000313",8.24,319562,101922351.70,101922596.72,1372.04,12351044.08
"2023-03-05","60000317",9.22,12451,4988495.39,4988504.39,9.00,540126.90
"2023-03-05","60000359",7.40,98573,64638325.77,64638325.77,0.00,8729913.92
"2023-03-05","60000361",7.86,8,3314.50,3314.50,0.00,421.69
"2023-03-05","60033428",7.32,8254,8497516.77,8497516.77,0.00,1162259.01
"2023-03-05","60170825",6.35,3308,234515.46,234515.46,0.00,37793.60
"2023-03-05","60199053",7.19,1146,1244474.03,1244474.03,0.00,184160.65
"2023-03-05","62050661",2.30,14,667.90,667.90,0.00,290.43
"2023-03-05","90325752",60.00,1,555.00,555.00,0.00,9.25
"2023-03-06","60000288",1.00,170,115029.80,115029.80,0.00,115029.80
"2023-03-06","60000292",2.30,4117,196631.67,196631.67,0.00,85370.99
"2023-03-06","60000304",7.75,2202,462058.07,462058.07,0.00,59416.22
"2023-03-06","60000305",7.75,599501,136733160.39,136733210.21,228.10,17617163.07
"2023-03-06","60000312",8.25,113,36531.78,36531.78,0.00,4428.48
"2023-03-06","60000313",8.24,304932,100357928.97,100358055.08,758.86,12159126.82
"2023-03-06","60000317",9.22,13749,5562004.77,5562016.63,11.86,602560.85
"2023-03-06","60000359",7.40,124377,81029002.09,81029002.09,0.00,10944287.15
"2023-03-06","60000361",7.86,3,1287.43,1287.43,0.00,163.80
"2023-03-06","60033428",7.32,9479,9466113.67,9466113.67,0.00,1294353.61
"2023-03-06","60170825",6.27,3183,217311.35,217311.35,0.00,35487.47
"2023-03-06","60199053",7.18,1250,1191428.50,1191428.50,0.00,176712.86
"2023-03-06","62050661",2.30,12,345.47,345.47,0.00,150.24
"2023-03-06","90325752",54.00,2,1099.32,1099.32,0.00,20.31
"2023-03-07","60000288",1.00,325,354599.25,354599.25,0.00,354599.25
"2023-03-07","60000292",2.30,4344,215009.27,215009.27,0.00,93076.50
"2023-03-07","60000304",7.76,2090,445281.63,445281.63,0.00,57362.86
"2023-03-07","60000305",7.75,577415,131130640.23,131130706.69,204.08,16897577.73
"2023-03-07","60000312",8.25,116,35388.99,35388.99,0.00,4288.75
"2023-03-07","60000313",8.24,291765,95960525.58,95960764.48,1242.44,11631031.14
"2023-03-07","60000317",9.22,13092,5298815.14,5298815.14,0.00,573984.35
"2023-03-07","60000359",7.40,125627,82787133.43,82787133.43,0.00,11181781.29
"2023-03-07","60000361",7.86,10,2023.31,2023.31,0.00,257.41
"2023-03-07","60033428",7.32,9712,9936435.73,9936435.73,0.00,1358676.65
"2023-03-07","60078231",7.41,1,1200.00,1200.00,0.00,161.95
"2023-03-07","60170825",6.25,3111,208212.01,208212.01,0.00,34189.75
"2023-03-07","60199053",6.89,1269,1257067.63,1257067.63,0.00,193134.52
"2023-03-07","62050661",2.30,8,283.62,283.62,0.00,123.35
"2023-03-07","90325752",54.00,2,1365.12,1365.12,0.00,25.20
"2023-03-08","60000288",1.00,163,100009.45,100009.45,0.00,100009.45
"2023-03-08","60000292",2.30,4278,213438.30,213438.30,0.00,93247.32
"2023-03-08","60000304",7.76,1976,422171.36,422171.36,0.00,54410.18
"2023-03-08","60000305",7.75,582385,132014928.78,132015003.74,196.11,17008304.88
"2023-03-08","60000312",8.25,101,32742.84,32742.84,0.00,3969.20
"2023-03-08","60000313",8.24,295476,97092361.11,97092525.86,961.20,11766917.99
"2023-03-08","60000317",9.22,13027,5274274.21,5274274.21,0.00,571294.89
"2023-03-08","60000359",7.40,124263,82636075.09,82636075.09,0.00,11163028.93
"2023-03-08","60000361",7.59,1,400.00,400.00,0.00,52.71
"2023-03-08","60033428",7.32,10149,10317921.91,10317921.91,0.00,1412635.87
"2023-03-08","60078231",7.41,1,1500.00,1500.00,0.00,202.43
"2023-03-08","60170825",6.28,3362,227716.59,227716.59,0.00,37189.36
"2023-03-08","60199053",7.00,1395,1333087.93,1333087.93,0.00,203755.38
"2023-03-08","62050661",2.30,20,830.15,830.15,0.00,361.01
"2023-03-08","90325752",50.40,5,3363.24,3363.24,0.00,67.42
"2023-03-09","60000288",1.00,231,138956.36,138956.36,0.00,138956.36
"2023-03-09","60000292",2.30,4314,214379.34,214379.34,0.00,93290.67
"2023-03-09","60000304",7.76,2049,431016.21,431016.21,0.00,55547.65
"2023-03-09","60000305",7.75,575160,130007231.34,130007331.06,236.95,16750083.52
"2023-03-09","60000312",8.25,86,26265.30,26265.30,0.00,3183.97
"2023-03-09","60000313",8.24,296165,97372939.24,97373107.88,871.29,11801151.00
"2023-03-09","60000317",9.22,13503,5514330.27,5514366.98,36.71,597285.67
"2023-03-09","60000359",7.40,125935,82611806.71,82611806.71,0.00,11160234.21
"2023-03-09","60033428",7.30,10264,10074516.25,10074516.25,0.00,1379580.30
"2023-03-09","60170825",6.28,3200,218544.06,218544.06,0.00,35687.71
"2023-03-09","60199053",6.97,1159,1033380.56,1033380.56,0.00,160133.21
"2023-03-09","62050661",2.30,15,613.32,613.32,0.00,266.70
"2023-03-09","90325752",50.40,5,3293.28,3293.28,0.00,65.84
"2023-03-10","60000288",1.00,284,237349.76,237349.76,0.00,237349.76
"2023-03-10","60000292",2.30,4474,221633.70,221633.70,0.00,96467.78
"2023-03-10","60000304",7.76,2230,484222.18,484222.18,0.00,62407.22
"2023-03-10","60000305",7.75,627367,142900740.95,142900834.29,225.82,18416625.43
"2023-03-10","60000312",8.25,121,37839.41,37839.41,0.00,4586.96
"2023-03-10","60000313",8.24,329416,108031414.63,108031703.64,1197.18,13092967.94
"2023-03-10","60000317",9.23,15473,6240703.07,6240716.64,13.57,676029.31
"2023-03-10","60000359",7.40,128975,86278345.87,86278345.87,0.00,11653721.18
"2023-03-10","60033428",7.31,10611,10628951.94,10628951.94,0.00,1454329.39
"2023-03-10","60170825",6.27,3521,242447.49,242447.49,0.00,39629.49
"2023-03-10","60199053",6.91,1228,1118332.58,1118332.58,0.00,173517.09
"2023-03-10","62050661",2.30,16,638.19,638.19,0.00,277.53
"2023-03-10","90325752",48.85,14,10330.20,10330.20,0.00,212.74
"2023-03-11","60000288",1.00,136,111139.03,111139.03,0.00,111139.03
"2023-03-11","60000292",2.29,3961,202261.16,202261.16,0.00,88032.86
"2023-03-11","60000304",7.76,2084,443478.74,443478.74,0.00,57156.39
"2023-03-11","60000305",7.75,618998,139275568.99,139275698.11,406.01,17948870.17
"2023-03-11","60000312",8.25,103,32449.85,32449.85,0.00,3933.68
"2023-03-11","60000313",8.24,312970,101220357.66,101220607.22,1292.59,12267165.34
"2023-03-11","60000317",9.22,12758,5154861.55,5154900.60,39.05,558432.22
"2023-03-11","60000359",7.40,112644,75723378.39,75723378.39,0.00,10228157.72
"2023-03-11","60033428",7.31,9341,9225357.06,9225357.06,0.00,1264082.90
"2023-03-11","60078231",7.41,1,1049.18,1049.18,0.00,141.59
"2023-03-11","60170825",6.34,3555,250738.96,250738.96,0.00,40534.27
"2023-03-11","60199053",6.82,1182,994124.81,994124.81,0.00,158020.11
"2023-03-11","62050661",2.30,21,1075.65,1075.65,0.00,467.73
"2023-03-11","90325752",48.00,13,9142.08,9142.08,0.00,190.46
"2023-03-12","60000288",1.00,310,218888.45,218888.45,0.00,218888.45
"2023-03-12","60000292",2.30,3670,185446.92,185446.92,0.00,80856.33
"2023-03-12","60000304",7.75,3086,650506.75,650506.75,0.00,83767.04
"2023-03-12","60000305",7.75,692496,155432135.83,155432248.17,312.71,20025192.75
"2023-03-12","60000312",8.25,143,44662.03,44662.03,0.00,5414.04
"2023-03-12","60000313",8.24,344225,110396383.38,110396746.41,1671.03,13377397.02
"2023-03-12","60000317",9.22,13343,5389777.00,5389794.77,17.77,583897.29
"2023-03-12","60000359",7.40,101980,67940036.23,67940036.23,0.00,9176753.64
"2023-03-12","60033428",7.30,9160,9044449.34,9044449.34,0.00,1239803.02
"2023-03-12","60078231",7.41,2,10600.00,10600.00,0.00,1430.51
"2023-03-12","60170825",6.31,3378,242349.21,242349.21,0.00,39558.03
"2023-03-12","60199053",6.62,1287,1152110.40,1152110.40,0.00,189729.79
"2023-03-12","62050661",2.30,18,787.78,787.78,0.00,342.58
"2023-03-12","90325752",49.50,16,14036.64,14036.64,0.00,288.01
"2023-03-13","60000288",1.00,256,205851.46,205851.46,0.00,205851.46
"2023-03-13","60000292",2.29,4142,214585.09,214585.09,0.00,97672.70
"2023-03-13","60000304",7.75,2239,488722.93,488722.93,0.00,62932.37
"2023-03-13","60000305",7.75,617268,141384920.63,141385026.61,295.12,18213274.25
"2023-03-13","60000312",8.25,123,42726.80,42726.80,0.00,5179.34
"2023-03-13","60000313",8.24,314390,103873158.11,103873393.65,1061.27,12586468.14
"2023-03-13","60000317",9.22,14203,5792999.53,5793043.26,43.73,627363.38
"2023-03-13","60000359",7.40,128748,84421918.65,84421918.65,0.00,11402277.82
"2023-03-13","60033428",7.31,10405,10022277.14,10022277.14,0.00,1373806.29
"2023-03-13","60078231",7.41,2,400.00,400.00,0.00,54.00
"2023-03-13","60170825",6.28,3383,242487.60,242487.60,0.00,39525.18
"2023-03-13","60199053",6.51,1234,1041968.64,1041968.64,0.00,173996.93
"2023-03-13","62050661",2.30,14,577.38,577.38,0.00,251.09
"2023-03-13","90325752",48.85,14,12311.28,12311.28,0.00,253.60
"2023-03-14","60000288",1.00,347,272105.58,272105.58,0.00,272105.58
"2023-03-14","60000292",2.30,4676,237449.27,237449.27,0.00,102454.45
"2023-03-14","60000304",7.75,2088,446401.20,446401.20,0.00,57531.53
"2023-03-14","60000305",7.75,594189,135538223.81,135538309.81,250.04,17466935.26
"2023-03-14","60000312",8.25,98,33492.06,33492.06,0.00,4059.92
"2023-03-14","60000313",8.24,302427,99738291.77,99738498.75,902.25,12086793.62
"2023-03-14","60000317",9.22,13603,5525288.61,5525311.45,22.84,598462.19
"2023-03-14","60000359",7.40,129031,86589308.38,86589308.38,0.00,11694788.24
"2023-03-14","60033428",7.29,11458,11569916.83,11569916.83,0.00,1585666.37
"2023-03-14","60078231",7.41,9,10669.14,10669.14,0.00,1439.84
"2023-03-14","60170825",6.28,3387,230362.94,230362.94,0.00,37444.14
"2023-03-14","60199053",6.42,1207,1063485.06,1063485.06,0.00,181909.73
"2023-03-14","62050661",2.30,11,466.81,466.81,0.00,202.99
"2023-03-14","90325752",48.00,19,14549.76,14549.76,0.00,303.12
"2023-03-15","60000288",1.00,237,302932.40,302932.40,0.00,302932.40
"2023-03-15","60000292",2.30,4585,229600.71,229600.71,0.00,100006.56
"2023-03-15","60000304",7.75,2070,438755.62,438755.62,0.00,56521.87
"2023-03-15","60000305",7.75,593750,136099948.82,136100044.37,264.78,17531603.05
"2023-03-15","60000312",8.25,103,32113.39,32113.39,0.00,3892.91
"2023-03-15","60000313",8.24,300294,99460102.17,99460283.13,919.76,12051862.94
"2023-03-15","60000317",9.22,13201,5414532.90,5414560.67,27.77,586502.71
"2023-03-15","60000359",7.40,130028,87691725.63,87691725.63,0.00,11843058.11
"2023-03-15","60033428",7.30,10941,10828973.41,10828973.41,0.00,1484102.17
"2023-03-15","60170825",6.29,3222,228871.91,228871.91,0.00,37322.03
"2023-03-15","60199053",6.20,1231,1037479.37,1037479.37,0.00,183809.70
"2023-03-15","62050661",2.19,22,1279.24,1279.24,0.00,374.09
"2023-03-15","90325752",49.00,12,10745.04,10745.04,0.00,222.37
"2023-03-16","60000288",1.00,269,193086.77,193086.77,0.00,193086.77
"2023-03-16","60000292",2.30,4414,224869.34,224869.34,0.00,96834.34
"2023-03-16","60000304",7.76,2174,468528.74,468528.74,0.00,60379.11
"2023-03-16","60000305",7.75,608443,139991815.59,139991906.67,221.47,18033713.20
"2023-03-16","60000312",8.18,125,39442.59,39442.59,0.00,4773.10
"2023-03-16","60000313",8.24,308290,102273822.55,102274071.97,864.42,12392532.01
"2023-03-16","60000317",9.22,13460,5532695.63,5532695.63,0.00,599312.45
"2023-03-16","60000359",7.40,129134,86972276.63,86972276.63,0.00,11747219.33
"2023-03-16","60033428",7.31,11034,10668373.43,10668373.43,0.00,1460533.53
"2023-03-16","60170825",6.24,3571,257957.03,257957.03,0.00,42359.42
"2023-03-16","60199053",6.30,1362,1172197.97,1172197.97,0.00,206409.96
"2023-03-16","62050661",2.30,9,246.68,246.68,0.00,107.28
"2023-03-16","90325752",49.00,24,19332.72,19332.72,0.00,396.98
"2023-03-17","60000288",1.00,221,184974.33,184974.33,0.00,184974.33
"2023-03-17","60000292",2.29,3887,194760.90,194760.90,0.00,83897.22
"2023-03-17","60000304",7.75,2145,471124.79,471124.79,0.00,60673.63
"2023-03-17","60000305",7.75,623532,145473504.28,145473592.89,213.95,18744512.88
"2023-03-17","60000312",8.25,127,40005.90,40005.90,0.00,4849.69
"2023-03-17","60000313",8.24,325033,106825640.08,106825929.86,1044.32,12943389.45
"2023-03-17","60000317",9.22,13944,5776211.61,5776239.98,28.37,625218.56
"2023-03-17","60000359",7.40,102614,67776042.61,67776042.61,0.00,9152150.77
"2023-03-17","60033428",7.31,9614,9075609.47,9075609.47,0.00,1241932.51
"2023-03-17","60078231",7.41,2,1705.00,1705.00,0.00,230.11
"2023-03-17","60170825",6.23,3685,273694.74,273694.74,0.00,45167.22
"2023-03-17","60199053",6.23,1263,1087053.67,1087053.67,0.00,192448.36
"2023-03-17","62050661",2.30,14,490.89,490.89,0.00,213.48
"2023-03-17","90325752",48.00,7,6298.08,6298.08,0.00,131.21
"2023-03-18","60000288",1.00,163,93747.55,93747.55,0.00,93747.55
"2023-03-18","60000292",2.29,3820,194227.45,194227.45,0.00,84754.02
"2023-03-18","60000304",7.67,2430,517298.77,517298.77,0.00,67305.24
"2023-03-18","60000305",7.67,685487,156644748.98,156644879.25,357.80,20396394.21
"2023-03-18","60000312",8.17,134,42827.53,42827.53,0.00,5242.23
"2023-03-18","60000313",8.16,351411,114012738.85,114013021.96,1198.33,13949831.26
"2023-03-18","60000317",9.14,14866,5951431.40,5951443.40,12.00,650135.35
"2023-03-18","60000359",7.32,117331,79764461.61,79764461.61,0.00,10893675.32
"2023-03-18","60033428",7.22,10374,10244177.06,10244177.06,0.00,1419609.98
"2023-03-18","60170825",6.28,3503,254444.77,254444.77,0.00,41673.45
"2023-03-18","60199053",6.27,1332,1192739.04,1192739.04,0.00,212225.83
"2023-03-18","62050661",2.30,11,301.04,301.04,0.00,130.92
"2023-03-18","90325752",49.56,23,17800.32,17800.32,0.00,362.28
"2023-03-19","60000288",1.00,89,34939.82,34939.82,0.00,34939.82
"2023-03-19","60000292",2.30,3427,175990.98,175990.98,0.00,76500.53
"2023-03-19","60000304",7.68,2564,542333.48,542333.48,0.00,70626.55
"2023-03-19","60000305",7.67,667222,149622559.67,149622755.04,451.78,19479716.25
"2023-03-19","60000312",8.17,121,38194.66,38194.66,0.00,4675.18
"2023-03-19","60000313",8.16,337347,107631515.54,107631807.27,1103.92,13170850.26
"2023-03-19","60000317",9.14,13356,5323080.77,5323094.11,13.34,581498.79
"2023-03-19","60000359",7.32,100357,66944222.25,66944222.25,0.00,9142426.35
"2023-03-19","60033428",7.22,9233,9153686.83,9153686.83,0.00,1268704.30
"2023-03-19","60170825",6.31,3519,254819.84,254819.84,0.00,41380.54
"2023-03-19","60199053",5.88,1238,1068797.82,1068797.82,0.00,195906.11
"2023-03-19","62050661",2.30,15,611.16,611.16,0.00,265.77
"2023-03-19","90325752",48.85,14,11584.68,11584.68,0.00,239.61
"2023-03-20","60000288",1.00,132,84724.92,84724.92,0.00,84724.92
"2023-03-20","60000292",2.30,4390,217137.72,217137.72,0.00,94277.51
"2023-03-20","60000304",7.68,2222,474833.00,474833.00,0.00,61838.05
"2023-03-20","60000305",7.67,627493,143461767.39,143461834.84,166.30,18676607.80
"2023-03-20","60000312",8.17,123,37556.59,37556.59,0.00,4597.10
"2023-03-20","60000313",8.16,316427,104029083.83,104029364.03,1213.03,12729433.59
"2023-03-20","60000317",9.14,13801,5602721.82,5602751.08,29.26,612052.17
"2023-03-20","60000359",7.32,127355,84760364.81,84760364.81,0.00,11575413.83
"2023-03-20","60033428",7.22,10697,10258198.40,10258198.40,0.00,1421791.69
"2023-03-20","60170825",6.33,3348,239024.18,239024.18,0.00,38839.09
"2023-03-20","60199053",5.91,1488,1248245.16,1248245.16,0.00,230008.29
"2023-03-20","62050661",2.30,17,613.34,613.34,0.00,266.72
"2023-03-20","90325752",48.75,16,15314.88,15314.88,0.00,316.28
"2023-03-21","60000288",1.00,150,78570.98,78570.98,0.00,78570.98
"2023-03-21","60000292",2.30,4339,219894.99,219894.99,0.00,96028.83
"2023-03-21","60000304",7.68,2029,439820.54,439820.54,0.00,57275.89
"2023-03-21","60000305",7.67,597734,137688467.34,137688516.84,166.43,17928060.21
"2023-03-21","60000312",8.17,105,32885.97,32885.97,0.00,4025.36
"2023-03-21","60000313",8.16,301444,99632052.41,99632241.74,840.36,12192930.65
"2023-03-21","60000317",9.14,12841,5271928.15,5271939.70,11.55,576062.46
"2023-03-21","60000359",7.32,117196,79130442.13,79130442.13,0.00,10804621.10
"2023-03-21","60033428",7.22,10671,10568288.98,10568288.98,0.00,1463556.77
"2023-03-21","60170825",6.45,3668,258044.22,258044.22,0.00,41060.77
"2023-03-21","60199053",6.03,1544,1287402.12,1287402.12,0.00,236750.31
"2023-03-21","62050661",2.30,15,676.83,676.83,0.00,294.31
"2023-03-21","90325752",48.00,15,14509.44,14509.44,0.00,302.28
"2023-03-22","60000288",1.00,38,20291.50,20291.50,0.00,20291.50
"2023-03-22","60000292",2.30,4191,206463.83,206463.83,0.00,89727.06
"2023-03-22","60000304",7.68,1976,442055.78,442055.78,0.00,57569.09
"2023-03-22","60000305",7.67,575064,135310219.60,135310360.72,343.24,17612550.27
"2023-03-22","60000312",8.17,121,40554.14,40554.14,0.00,4963.90
"2023-03-22","60000313",8.16,296470,99245267.11,99245448.40,743.26,12141824.98
"2023-03-22","60000317",9.14,13224,5507539.81,5507539.81,0.00,601596.93
"2023-03-22","60000359",7.32,115359,80178720.64,80178720.64,0.00,10946183.81
"2023-03-22","60033428",7.22,10236,10008688.86,10008688.86,0.00,1384491.15
"2023-03-22","60078231",7.33,1,180.00,180.00,0.00,24.56
"2023-03-22","60170825",6.39,3825,266137.11,266137.11,0.00,42517.60
"2023-03-22","60199053",6.01,1432,1175095.00,1175095.00,0.00,216627.81
"2023-03-22","62050661",2.30,12,654.79,654.79,0.00,284.72
"2023-03-22","90325752",48.00,18,17455.20,17455.20,0.00,363.65
"2023-03-23","60000288",1.00,181,153473.11,153473.11,0.00,153473.11
"2023-03-23","60000292",2.30,4617,233191.03,233191.03,0.00,101767.53
"2023-03-23","60000304",7.68,2095,443326.93,443326.93,0.00,57701.26
"2023-03-23","60000305",7.67,620046,143277357.14,143277496.10,403.05,18649286.87
"2023-03-23","60000312",8.17,129,41107.59,41107.59,0.00,5031.72
"2023-03-23","60000313",8.16,321836,106658222.57,106658443.19,884.29,13047936.20
"2023-03-23","60000317",9.14,14332,5884643.73,5884672.35,28.62,642460.79
"2023-03-23","60000359",7.32,126487,87190942.18,87190942.18,0.00,11903582.09
"2023-03-23","60033428",7.22,11091,11240009.87,11240009.87,0.00,1558707.92
"2023-03-23","60078231",7.33,4,400.00,400.00,0.00,54.60
"2023-03-23","60170825",6.42,3731,259724.68,259724.68,0.00,41438.48
"2023-03-23","60199053",6.00,1566,1270841.67,1270841.67,0.00,232969.46
"2023-03-23","62050661",2.31,12,612.61,612.61,0.00,264.61
"2023-03-23","90325752",48.00,19,20225.28,20225.28,0.00,421.36
"2023-03-24","60000288",1.00,400,241178.91,241178.91,0.00,241178.91
"2023-03-24","60000291",1.00,2,400.00,400.00,0.00,400.00
"2023-03-24","60000292",2.29,4403,235185.35,235185.35,0.00,95940.15
"2023-03-24","60000304",7.68,2338,502482.98,502482.98,0.00,65399.56
"2023-03-24","60000305",7.67,670591,154579528.84,154579622.15,297.19,20123695.49
"2023-03-24","60000312",8.17,134,43689.41,43689.41,0.00,5347.76
"2023-03-24","60000313",8.16,357287,117298588.40,117298815.70,1067.38,14351599.62
"2023-03-24","60000317",9.14,16363,6706919.91,6706934.30,14.39,732638.43
"2023-03-24","60000359",7.32,132304,89319284.25,89319284.25,0.00,12187867.13
"2023-03-24","60033428",7.22,11512,11348994.89,11348994.89,0.00,1571460.35
"2023-03-24","60078231",7.33,2,2000.00,2000.00,0.00,272.86
"2023-03-24","60170825",6.39,4442,303788.71,303788.71,0.00,48926.69
"2023-03-24","60199053",6.36,1883,1429009.58,1429009.58,0.00,259724.75
"2023-03-24","62050661",2.30,23,923.67,923.67,0.00,401.66
"2023-03-24","90325752",48.00,13,15862.56,15862.56,0.00,330.47
"2023-03-25","60000288",1.00,262,212201.17,212201.17,0.00,212201.17
"2023-03-25","60000292",2.30,4433,223539.80,223539.80,0.00,97066.24
"2023-03-25","60000304",7.68,2479,511692.46,511692.46,0.00,66633.74
"2023-03-25","60000305",7.67,737839,166175492.29,166175585.65,268.48,21639618.35
"2023-03-25","60000312",8.17,114,34103.50,34103.50,0.00,4174.37
"2023-03-25","60000313",8.16,381025,121940624.82,121940955.57,1589.41,14919734.22
"2023-03-25","60000317",9.14,16546,6696076.68,6696087.55,10.87,731384.92
"2023-03-25","60000359",7.32,128056,83970785.52,83970785.52,0.00,11468987.73
"2023-03-25","60033428",7.21,11119,10785157.55,10785157.55,0.00,1495759.60
"2023-03-25","60170825",6.24,4106,294095.24,294095.24,0.00,48644.43
"2023-03-25","60199053",6.00,2084,1632692.34,1632692.34,0.00,313352.63
"2023-03-25","62050661",2.31,18,910.71,910.71,0.00,395.38
"2023-03-25","90325752",48.00,12,10922.88,10922.88,0.00,227.56
"2023-03-26","60000288",1.00,143,46294.76,46294.76,0.00,46294.76
"2023-03-26","60000292",2.30,3957,206980.64,206980.64,0.00,90227.09
"2023-03-26","60000304",7.68,2755,590234.83,590234.83,0.00,76834.77
"2023-03-26","60000305",7.67,683345,151148893.23,151149000.08,344.66,19678411.54
"2023-03-26","60000312",8.17,163,52551.77,52551.77,0.00,6432.55
"2023-03-26","60000313",8.16,353021,111927462.40,111927691.66,786.44,13695727.96
"2023-03-26","60000317",9.14,14789,5924664.23,5924683.91,19.68,647251.62
"2023-03-26","60000359",7.32,104570,69712439.04,69712439.04,0.00,9521456.89
"2023-03-26","60033428",7.21,9809,9749914.11,9749914.11,0.00,1353507.88
"2023-03-26","60170825",6.21,4241,295455.85,295455.85,0.00,48846.43
"2023-03-26","60199053",5.86,1736,1432612.87,1432612.87,0.00,272377.72
"2023-03-26","62050661",2.30,11,573.00,573.00,0.00,249.16
"2023-03-26","90325752",48.00,13,11299.68,11299.68,0.00,235.41
"2023-03-27","60000288",1.00,279,163385.56,163385.56,0.00,163385.56
"2023-03-27","60000292",2.30,4435,214738.52,214738.52,0.00,93405.44
"2023-03-27","60000304",7.68,2111,444908.54,444908.54,0.00,57913.55
"2023-03-27","60000305",7.67,634056,142636647.79,142636743.04,237.36,18569237.05
"2023-03-27","60000312",8.17,74,22317.28,22317.28,0.00,2731.67
"2023-03-27","60000313",8.16,328700,106526341.83,106526614.63,1095.53,13034488.83
"2023-03-27","60000317",9.14,15454,6283458.94,6283471.33,12.39,686194.62
"2023-03-27","60000359",7.32,134957,88099618.17,88099618.17,0.00,12032192.82
"2023-03-27","60033428",7.22,10910,9976007.99,9976007.99,0.00,1383075.90
"2023-03-27","60078231",7.33,1,210.00,210.00,0.00,28.65
"2023-03-27","60170825",6.23,4106,284718.57,284718.57,0.00,46669.95
"2023-03-27","60199053",5.61,1556,1215087.79,1215087.79,0.00,235109.74
"2023-03-27","62050661",2.30,15,656.92,656.92,0.00,285.66
"2023-03-27","90325752",49.80,20,16678.20,16678.20,0.00,344.48
"2023-03-28","60000288",1.00,57,12727.06,12727.06,0.00,12727.06
"2023-03-28","60000292",2.30,4934,239752.60,239752.60,0.00,104078.21
"2023-03-28","60000304",7.68,1959,399378.54,399378.54,0.00,52011.87
"2023-03-28","60000305",7.67,609632,135764974.11,135765043.72,171.94,17677156.90
"2023-03-28","60000312",8.17,59,20188.78,20188.78,0.00,2471.17
"2023-03-28","60000313",8.16,316264,102119050.15,102119231.93,724.55,12496744.95
"2023-03-28","60000317",9.14,14689,5998496.18,5998511.18,15.00,655492.90
"2023-03-28","60000359",7.32,139958,91851848.22,91851848.22,0.00,12537283.17
"2023-03-28","60033428",7.22,12227,11089988.53,11089988.53,0.00,1536077.78
"2023-03-28","60078231",7.33,1,200.00,200.00,0.00,27.29
"2023-03-28","60170825",6.39,4353,292794.52,292794.52,0.00,46850.66
"2023-03-28","60199053",5.91,1688,1307410.25,1307410.25,0.00,248047.40
"2023-03-28","62050661",2.30,16,612.40,612.40,0.00,266.32
"2023-03-28","90325752",48.66,18,16333.44,16333.44,0.00,337.72
"2023-03-29","60000288",1.00,202,114116.89,114116.89,0.00,114116.89
"2023-03-29","60000291",1.00,1,70.00,70.00,0.00,70.00
"2023-03-29","60000292",2.30,4820,240789.73,240789.73,0.00,105124.72
